numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
255,1784084570.260648966,1784084570.260921001,272.000,42:57:c9:d0:83:51,-90,39,24,0x00,LE 1M
256,1784084570.282218933,1784084570.282498837,280.000,6c:8d:f0:9a:d6:f2,-80,37,25,0x00,LE 1M
257,1784084570.309469938,1784084570.309605837,136.000,inconnue,-60,38,7,0x07,LE 1M
258,1784084570.330956936,1784084570.331092834,136.000,inconnue,-60,39,7,0x07,LE 1M
259,1784084570.368174076,1784084570.368550062,376.000,e0:90:b5:2d:f2:73,-70,37,37,0x00,LE 1M
260,1784084570.395014048,1784084570.395390034,376.000,e0:90:b5:2d:f2:73,-67,38,37,0x00,LE 1M
261,1784084570.427650928,1784084570.428026915,376.000,e0:90:b5:2d:f2:73,-51,39,37,0x00,LE 1M
262,1784084570.464890003,1784084570.465169907,280.000,63:01:49:29:80:f1,-86,37,25,0x00,LE 1M
263,1784084570.497517109,1784084570.497653008,136.000,inconnue,-59,38,7,0x07,LE 1M
264,1784084570.534923077,1784084570.535058975,136.000,inconnue,-59,39,7,0x07,LE 1M
265,1784084570.571759939,1784084570.572063923,304.000,45:ed:1f:7e:01:34,-70,37,28,0x00,LE 1M
266,1784084570.593539953,1784084570.593915939,376.000,e0:90:b5:2d:f2:73,-68,38,37,0x00,LE 1M
267,1784084570.626377106,1784084570.626753092,376.000,e0:90:b5:2d:f2:73,-50,39,37,0x00,LE 1M
268,1784084570.653310061,1784084570.653686047,376.000,e0:90:b5:2d:f2:73,-72,37,37,0x00,LE 1M
269,1784084570.680589914,1784084570.680965900,376.000,e0:90:b5:2d:f2:73,-63,38,37,0x00,LE 1M
270,1784084570.723388910,1784084570.723660946,272.000,6c:8d:f0:9a:d6:f2,-85,39,24,0x00,LE 1M
271,1784084570.750441074,1784084570.750817060,376.000,e0:90:b5:2d:f2:73,-66,37,37,0x00,LE 1M
272,1784084570.777009010,1784084570.777144909,136.000,inconnue,-60,38,7,0x07,LE 1M
273,1784084570.798429966,1784084570.798565865,136.000,inconnue,-58,39,7,0x07,LE 1M
274,1784084570.799993992,1784084570.800185919,192.000,f6:8d:7e:ff:52:32,-68,37,14,0x02,LE 1M
275,1784084570.816859007,1784084570.817162991,304.000,45:ed:1f:7e:01:34,-58,38,28,0x00,LE 1M
276,1784084570.854120016,1784084570.854311943,192.000,fb:6d:cd:74:f9:a9,-85,39,14,0x02,LE 1M
277,1784084570.875835896,1784084570.876211882,376.000,e0:90:b5:2d:f2:73,-63,37,37,0x00,LE 1M
278,1784084570.913537979,1784084570.913913965,376.000,e0:90:b5:2d:f2:73,-56,38,37,0x00,LE 1M
279,1784084570.935085058,1784084570.935220957,136.000,inconnue,-58,39,7,0x07,LE 1M
280,1784084570.962291002,1784084570.962594986,304.000,45:ed:1f:7e:01:34,-55,37,28,0x00,LE 1M
281,1784084570.989236116,1784084570.989612103,376.000,e0:90:b5:2d:f2:73,-54,38,37,0x00,LE 1M
282,1784084571.016145945,1784084571.016521931,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
283,1784084571.032533884,1784084571.032725811,192.000,d6:87:fd:43:ed:22,-86,37,14,0x02,LE 1M
284,1784084571.071398020,1784084571.071774006,376.000,e0:90:b5:2d:f2:73,-52,38,37,0x00,LE 1M
285,1784084571.114856005,1784084571.114991903,136.000,inconnue,-60,39,7,0x07,LE 1M
286,1784084571.117913961,1784084571.118289948,376.000,e0:90:b5:2d:f2:73,-51,37,37,0x00,LE 1M
287,1784084571.139969110,1784084571.140345097,376.000,e0:90:b5:2d:f2:73,-51,38,37,0x00,LE 1M
288,1784084571.141427040,1784084571.141731024,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
289,1784084571.200097084,1784084571.200376987,280.000,63:01:49:29:80:f1,-88,37,25,0x00,LE 1M
290,1784084571.226691008,1784084571.226826906,136.000,inconnue,-56,38,7,0x07,LE 1M
291,1784084571.253154993,1784084571.253290892,136.000,inconnue,-59,39,7,0x07,LE 1M
292,1784084571.274678946,1784084571.275054932,376.000,e0:90:b5:2d:f2:73,-51,37,37,0x00,LE 1M
293,1784084571.302105904,1784084571.302481890,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
294,1784084571.313559055,1784084571.313935041,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
295,1784084571.340153933,1784084571.340457916,304.000,45:ed:1f:7e:01:34,-49,37,28,0x00,LE 1M
296,1784084571.361907959,1784084571.362211943,304.000,45:ed:1f:7e:01:34,-48,38,28,0x00,LE 1M
297,1784084571.376842976,1784084571.376978874,136.000,inconnue,-59,39,7,0x07,LE 1M
298,1784084571.398406982,1784084571.398782969,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
299,1784084571.430356979,1784084571.430732965,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
300,1784084571.463097095,1784084571.463473082,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
301,1784084571.494957924,1784084571.495254040,296.000,c3:38:6c:9a:ff:10,-90,37,27,0x00,LE 1M
302,1784084571.522151947,1784084571.522287846,136.000,inconnue,-53,38,7,0x07,LE 1M
303,1784084571.555031061,1784084571.555166960,136.000,inconnue,-60,39,7,0x07,LE 1M
304,1784084571.601478100,1784084571.601854086,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
305,1784084571.634779930,1784084571.635083914,304.000,45:ed:1f:7e:01:34,-48,38,28,0x00,LE 1M
306,1784084571.657983065,1784084571.658287048,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
307,1784084571.688997984,1784084571.689373970,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
308,1784084571.714240074,1784084571.714616060,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
309,1784084571.747562885,1784084571.747938871,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
310,1784084571.770055056,1784084571.770431042,376.000,e0:90:b5:2d:f2:73,-49,37,37,0x00,LE 1M
311,1784084571.797416925,1784084571.797720909,304.000,45:ed:1f:7e:01:34,-48,38,28,0x00,LE 1M
312,1784084571.829631090,1784084571.830007076,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
313,1784084571.872400999,1784084571.872697115,296.000,c3:38:6c:9a:ff:10,-90,37,27,0x00,LE 1M
314,1784084571.899224043,1784084571.899359941,136.000,inconnue,-50,38,7,0x07,LE 1M
315,1784084571.920584917,1784084571.920720816,136.000,inconnue,-64,39,7,0x07,LE 1M
316,1784084571.952512980,1784084571.952888966,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
317,1784084571.976521969,1784084571.976897955,376.000,e0:90:b5:2d:f2:73,-49,38,37,0x00,LE 1M
318,1784084571.998815060,1784084571.999191046,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
319,1784084572.026021004,1784084572.026324987,304.000,45:ed:1f:7e:01:34,-50,37,28,0x00,LE 1M
320,1784084572.052949905,1784084572.053253889,304.000,45:ed:1f:7e:01:34,-48,38,28,0x00,LE 1M
321,1784084572.080007076,1784084572.080142975,136.000,inconnue,-66,39,7,0x07,LE 1M
322,1784084572.106868982,1784084572.107141018,272.000,42:57:c9:d0:83:51,-75,37,24,0x00,LE 1M
323,1784084572.134015083,1784084572.134287119,272.000,42:57:c9:d1:83:51,-74,38,24,0x00,LE 1M
324,1784084572.166162014,1784084572.166538000,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
325,1784084572.193173885,1784084572.193549871,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
326,1784084572.230535030,1784084572.230911016,376.000,e0:90:b5:2d:f2:73,-50,38,37,0x00,LE 1M
327,1784084572.273420095,1784084572.273724079,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
328,1784084572.307363033,1784084572.307667017,304.000,45:ed:1f:7e:01:34,-50,37,28,0x00,LE 1M
329,1784084572.339762926,1784084572.339898825,136.000,inconnue,-49,38,7,0x07,LE 1M
330,1784084572.362257957,1784084572.362393856,136.000,inconnue,-64,39,7,0x07,LE 1M
331,1784084572.384185076,1784084572.384464979,280.000,63:01:49:29:80:f1,-84,37,25,0x00,LE 1M
332,1784084572.400808096,1784084572.401184082,376.000,e0:90:b5:2d:f2:73,-49,38,37,0x00,LE 1M
333,1784084572.442150116,1784084572.442526102,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
334,1784084572.448405981,1784084572.448781967,376.000,e0:90:b5:2d:f2:73,-49,37,37,0x00,LE 1M
335,1784084572.480782032,1784084572.481158018,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
336,1784084572.513048887,1784084572.513424873,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
337,1784084572.550426006,1784084572.550561905,136.000,inconnue,-48,37,7,0x07,LE 1M
338,1784084572.577127934,1784084572.577431917,304.000,45:ed:1f:7e:01:34,-48,38,28,0x00,LE 1M
339,1784084572.603880882,1784084572.604184866,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
340,1784084572.640921116,1784084572.641297102,376.000,e0:90:b5:2d:f2:73,-49,37,37,0x00,LE 1M
341,1784084572.686913013,1784084572.687289000,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
342,1784084572.724879026,1784084572.725158930,280.000,6c:8d:f0:9a:d6:f2,-88,39,25,0x00,LE 1M
343,1784084572.755125999,1784084572.755501986,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
344,1784084572.757710934,1784084572.758086920,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
345,1784084572.759536028,1784084572.759912014,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
346,1784084572.762430906,1784084572.762566805,136.000,inconnue,-48,37,7,0x07,LE 1M
347,1784084572.791310072,1784084572.791686058,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
348,1784084572.826497078,1784084572.826801062,304.000,45:ed:1f:7e:01:34,-47,39,28,0x00,LE 1M
349,1784084572.861815929,1784084572.862191916,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
350,1784084572.898296118,1784084572.898672104,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
351,1784084572.935733080,1784084572.936109066,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
352,1784084572.959883928,1784084572.960259914,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
353,1784084572.991574049,1784084572.991709948,136.000,inconnue,-48,38,7,0x07,LE 1M
354,1784084573.018270969,1784084573.018550873,280.000,6c:8d:f0:9a:d6:f2,-88,39,25,0x00,LE 1M
355,1784084573.039676905,1784084573.039852858,176.000,c3:38:6c:9a:ff:10,-44,37,12,0x03,LE 1M
356,1784084573.072062016,1784084573.072365999,304.000,45:ed:1f:7e:01:34,-47,38,28,0x00,LE 1M
357,1784084573.098881006,1784084573.099184990,304.000,45:ed:1f:7e:01:34,-47,39,28,0x00,LE 1M
358,1784084573.120322943,1784084573.120698929,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
359,1784084573.152926922,1784084573.153062820,136.000,inconnue,-48,38,7,0x07,LE 1M
360,1784084573.190831900,1784084573.190967798,136.000,inconnue,-66,39,7,0x07,LE 1M
361,1784084573.222989082,1784084573.223365068,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
362,1784084573.243453026,1784084573.243829012,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
363,1784084573.274893045,1784084573.275172949,280.000,60:01:4d:2b:84:f1,-96,39,25,0x02,LE 1M
364,1784084573.302542925,1784084573.302918911,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
365,1784084573.330728054,1784084573.331104040,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
366,1784084573.377111912,1784084573.377487898,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
367,1784084573.391751051,1784084573.392055035,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
368,1784084573.424994946,1784084573.425130844,136.000,inconnue,-48,38,7,0x07,LE 1M
369,1784084573.452656031,1784084573.453032017,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
370,1784084573.479629993,1784084573.480005980,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
371,1784084573.522659063,1784084573.523035049,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
372,1784084573.539443970,1784084573.539747953,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
373,1784084573.581921101,1784084573.582225084,304.000,45:ed:1f:7e:01:34,-47,37,28,0x00,LE 1M
374,1784084573.614799023,1784084573.615103006,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
375,1784084573.632430077,1784084573.632622004,192.000,f6:8d:7e:ff:52:32,-69,39,14,0x02,LE 1M
376,1784084573.659950018,1784084573.660085917,136.000,inconnue,-48,37,7,0x07,LE 1M
377,1784084573.699821949,1784084573.700197935,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
378,1784084573.726690054,1784084573.727066040,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
379,1784084573.761539936,1784084573.761915922,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
380,1784084573.778254032,1784084573.778630018,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
381,1784084573.805140972,1784084573.805516958,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
382,1784084573.837481976,1784084573.837857962,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
383,1784084573.869477034,1784084573.869853020,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
384,1784084573.896717072,1784084573.896852970,136.000,inconnue,-67,39,7,0x07,LE 1M
385,1784084573.924900055,1784084573.925204039,304.000,45:ed:1f:7e:01:34,-47,37,28,0x00,LE 1M
386,1784084573.953032017,1784084573.953408003,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
387,1784084573.986375093,1784084573.986751080,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
388,1784084574.019721031,1784084574.020097017,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
389,1784084574.046363115,1784084574.046499014,136.000,inconnue,-48,38,7,0x07,LE 1M
390,1784084574.068695068,1784084574.068999052,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
391,1784084574.095268965,1784084574.095644951,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
392,1784084574.127334118,1784084574.127710104,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
393,1784084574.165317059,1784084574.165693045,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
394,1784084574.202661037,1784084574.203037024,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
395,1784084574.230417967,1784084574.230553865,136.000,inconnue,-49,38,7,0x07,LE 1M
396,1784084574.252717018,1784084574.252996922,280.000,6c:8d:f0:9a:d6:f2,-88,39,25,0x00,LE 1M
397,1784084574.279748917,1784084574.280020952,272.000,42:57:c9:d0:83:51,-77,37,24,0x00,LE 1M
398,1784084574.306632996,1784084574.306905031,272.000,42:97:c9:d0:83:51,-73,38,24,0x00,LE 1M
399,1784084574.333339930,1784084574.333715916,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
400,1784084574.365405083,1784084574.365709066,304.000,45:ed:1f:7e:01:34,-47,37,28,0x00,LE 1M
401,1784084574.397207022,1784084574.397511005,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
402,1784084574.434866905,1784084574.435242891,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
403,1784084574.456267118,1784084574.456403017,136.000,inconnue,-48,37,7,0x07,LE 1M
404,1784084574.488687038,1784084574.489063025,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
405,1784084574.515377998,1784084574.515753984,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
406,1784084574.554413080,1784084574.554717064,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
407,1784084574.577320099,1784084574.577624083,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
408,1784084574.621170998,1784084574.621474981,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
409,1784084574.655056953,1784084574.655432940,376.000,e0:90:b5:2d:f2:73,-47,37,37,0x00,LE 1M
410,1784084574.692677975,1784084574.692813873,136.000,inconnue,-48,38,7,0x07,LE 1M
411,1784084574.714679003,1784084574.714814901,136.000,inconnue,-66,39,7,0x07,LE 1M
412,1784084574.742583036,1784084574.742855072,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
413,1784084574.774379015,1784084574.774755001,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
414,1784084574.801721096,1784084574.802097082,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
415,1784084574.823314905,1784084574.823690891,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
416,1784084574.850431919,1784084574.850735903,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
417,1784084574.883016109,1784084574.883152008,136.000,inconnue,-67,39,7,0x07,LE 1M
418,1784084574.914817095,1784084574.915193081,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
419,1784084574.947530031,1784084574.947906017,376.000,e0:90:b5:2d:f2:73,-46,38,37,0x00,LE 1M
420,1784084574.979590893,1784084574.979726791,136.000,inconnue,-66,39,7,0x07,LE 1M
421,1784084575.006592035,1784084575.006896019,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
422,1784084575.033454895,1784084575.033758879,304.000,45:ed:1f:7e:01:34,-46,38,28,0x00,LE 1M
423,1784084575.054882050,1784084575.055161953,280.000,6c:8d:f0:9a:d6:f2,-88,39,25,0x00,LE 1M
424,1784084575.081712008,1784084575.081984043,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
425,1784084575.109158993,1784084575.109534979,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
426,1784084575.127326012,1784084575.127701998,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
427,1784084575.162417889,1784084575.162793875,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
428,1784084575.184118032,1784084575.184253931,136.000,inconnue,-49,38,7,0x07,LE 1M
429,1784084575.211934090,1784084575.212069988,136.000,inconnue,-68,39,7,0x07,LE 1M
430,1784084575.245512962,1784084575.245888948,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
431,1784084575.268697977,1784084575.269073963,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
432,1784084575.292386055,1784084575.292690039,304.000,45:ed:1f:7e:01:34,-46,39,28,0x00,LE 1M
433,1784084575.341248035,1784084575.341552019,304.000,45:ed:1f:7e:01:34,-48,37,28,0x00,LE 1M
434,1784084575.363282919,1784084575.363658905,376.000,e0:90:b5:2d:f2:73,-47,38,37,0x00,LE 1M
435,1784084575.385004044,1784084575.385380030,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
436,1784084575.401729107,1784084575.402105093,376.000,e0:90:b5:2d:f2:73,-48,37,37,0x00,LE 1M
437,1784084575.428657055,1784084575.428792953,136.000,inconnue,-49,38,7,0x07,LE 1M
438,1784084575.454245090,1784084575.454380989,136.000,inconnue,-68,39,7,0x07,LE 1M
439,1784084575.481244087,1784084575.481428146,184.000,00:94:1c:96:0f:95,-89,37,13,0x00,LE 1M
440,1784084575.516869068,1784084575.517245054,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
441,1784084575.544164896,1784084575.544540882,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
442,1784084575.574163914,1784084575.574467897,304.000,45:ed:1f:7e:01:34,-50,37,28,0x00,LE 1M
443,1784084575.589998007,1784084575.590373993,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
444,1784084575.622087955,1784084575.622223854,136.000,inconnue,-68,39,7,0x07,LE 1M
445,1784084575.651314974,1784084575.651690960,376.000,e0:90:b5:2d:f2:73,-49,37,37,0x00,LE 1M
446,1784084575.680820942,1784084575.681196928,376.000,e0:90:b5:2d:f2:73,-48,38,37,0x00,LE 1M
447,1784084575.712779045,1784084575.713155031,376.000,e0:90:b5:2d:f2:73,-46,39,37,0x00,LE 1M
448,1784084575.740025997,1784084575.740401983,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
449,1784084575.771955967,1784084575.772259951,304.000,45:ed:1f:7e:01:34,-48,38,28,0x00,LE 1M
450,1784084575.794110060,1784084575.794245958,136.000,inconnue,-68,39,7,0x07,LE 1M
451,1784084575.820768118,1784084575.821144104,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
452,1784084575.842576027,1784084575.842952013,376.000,e0:90:b5:2d:f2:73,-49,38,37,0x00,LE 1M
453,1784084575.874423981,1784084575.874696016,272.000,42:57:c9:d0:83:51,-94,39,24,0x00,LE 1M
454,1784084575.901839018,1784084575.902215004,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
455,1784084575.938939095,1784084575.939074993,136.000,inconnue,-49,38,7,0x07,LE 1M
456,1784084575.966114044,1784084575.966249943,136.000,inconnue,-66,39,7,0x07,LE 1M
457,1784084575.989160061,1784084575.989536047,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
458,1784084576.026144981,1784084576.026520967,376.000,e0:90:b5:2d:f2:73,-49,38,37,0x00,LE 1M
459,1784084576.049469948,1784084576.049605846,136.000,inconnue,-65,39,7,0x07,LE 1M
460,1784084576.083645105,1784084576.084021091,376.000,e0:90:b5:2d:f2:73,-51,37,37,0x00,LE 1M
461,1784084576.097516060,1784084576.097892046,376.000,e0:90:b5:2d:f2:73,-49,38,37,0x00,LE 1M
462,1784084576.146666050,1784084576.147042036,376.000,e0:90:b5:2d:f2:73,-47,39,37,0x00,LE 1M
463,1784084576.173336983,1784084576.173640966,304.000,45:ed:1f:7e:01:34,-51,37,28,0x00,LE 1M
464,1784084576.211213112,1784084576.211589098,376.000,e0:90:b5:2d:f2:73,-50,38,37,0x00,LE 1M
465,1784084576.235414028,1784084576.235549927,136.000,inconnue,-64,39,7,0x07,LE 1M
466,1784084576.236789942,1784084576.237165928,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
467,1784084576.237909079,1784084576.238285065,376.000,e0:90:b5:2d:f2:73,-50,38,37,0x00,LE 1M
468,1784084576.247806072,1784084576.248110056,304.000,45:ed:1f:7e:01:34,-47,39,28,0x00,LE 1M
469,1784084576.255824089,1784084576.256128073,304.000,45:ed:1f:7e:01:34,-51,37,28,0x00,LE 1M
470,1784084576.256989002,1784084576.257292986,304.000,45:ed:1f:7e:01:34,-50,38,28,0x00,LE 1M
471,1784084576.273154020,1784084576.273530006,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
472,1784084576.315749884,1784084576.316125870,376.000,e0:90:b5:2d:f2:73,-51,37,37,0x00,LE 1M
473,1784084576.337737083,1784084576.337872982,136.000,inconnue,-49,38,7,0x07,LE 1M
474,1784084576.349404097,1784084576.349780083,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
475,1784084576.397164106,1784084576.397436142,272.000,42:57:c9:d0:83:51,-76,37,24,0x00,LE 1M
476,1784084576.424180984,1784084576.424556971,376.000,e0:90:b5:2d:f2:73,-50,38,37,0x00,LE 1M
477,1784084576.441405058,1784084576.441709042,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
478,1784084576.467957973,1784084576.468261957,304.000,45:ed:1f:7e:01:34,-51,37,28,0x00,LE 1M
479,1784084576.494460106,1784084576.494596004,136.000,inconnue,-49,38,7,0x07,LE 1M
480,1784084576.526196003,1784084576.526331902,136.000,inconnue,-63,39,7,0x07,LE 1M
481,1784084576.553030014,1784084576.553406000,376.000,e0:90:b5:2d:f2:73,-50,37,37,0x00,LE 1M
482,1784084576.584927082,1784084576.585303068,376.000,e0:90:b5:2d:f2:73,-50,38,37,0x00,LE 1M
483,1784084576.606622934,1784084576.606998920,376.000,e0:90:b5:2d:f2:73,-48,39,37,0x00,LE 1M
484,1784084576.647841930,1784084576.648121834,280.000,63:01:49:29:80:f1,-89,37,25,0x00,LE 1M
485,1784084576.685223103,1784084576.685599089,376.000,e0:90:b5:2d:f2:73,-50,38,37,0x00,LE 1M
486,1784084576.717705011,1784084576.718008995,304.000,45:ed:1f:7e:01:34,-48,39,28,0x00,LE 1M
487,1784084576.734055996,1784084576.734191895,136.000,inconnue,-48,37,7,0x07,LE 1M
488,1784084576.776380062,1784084576.776756048,376.000,e0:90:b5:2d:f2:73,-50,38,37,0x00,LE 1M
489,1784084576.808798075,1784084576.809077978,280.000,6c:8d:f0:9a:d6:f2,-89,39,25,0x00,LE 1M
